Symbol	KmeansGroup	FoldChangeQ95	MmLDSmExp1	MmLDSmExp2	MmLDSmExp3	MmLDSmExp4	MmLDSmExp5	MmLDSmExp6	MmLDSmExp8	MmLDSmExp9	MmLDSmExp10	MmLDSmExp11	MmLDSmExp12	MmLDSmExp13	MmLDSmExp15	MmLDSmExp16	MmLDSmExp17	MmLDSmExp18	MmLDSmExp19	MmLDSmExp20	MmLDSmExp21	MmLDSmExp22	MmLDSmExp23	MmLDSmExp24	MmLDSmExp25	MmLDSmExp26	MmLDSmExp27	MmLDSmExp29	MmLDSmExp33	MmLDSmExp36	MmLDSmExp37	MmLDSmExp38	MmLDSmExp41	MmLDSmExp43	MmLDSmExp44	MmLDSmExp45	MmLDSmExp46	MmLDSmExp48	MmLDSmExp50
ENSG00000167182	SP2	4	1.982788383	0.123346082	-0.003351005	1.019096736	0.676418406	0.954528017	-0.346774873	-0.328588891	-0.276356681	-0.339073553	1.111204081	-0.191881612	0.479696248	-0.283506304	-0.362935906	-0.508985056	-0.246418966	0.346177704	-0.037755434	-0.611581347	-0.572693407	-0.602067027	-0.170260647	-0.823267821	-0.533116488	-0.453009732	0.410719001	-0.708920311	-0.80809484	-0.942973777	-0.584522608	-0.973905885	-1.201089263	0.377532283	0.606418401	-1.423520051	1.112734576	4.133991565
ENSG00000167272	POP5	4	1.877201137	-0.323641723	-0.040166699	-0.592921924	0.273747813	0.927695676	-0.628621348	-0.484062587	-0.603387905	-0.625861987	0.922385969	-0.612748245	-0.241919607	0.027195158	-0.677871611	-0.692581038	-0.276683133	-0.712154506	0.155910164	-0.72351192	0.757787705	-0.723885321	0.550133461	-0.799366811	-0.361697244	1.636626657	0.512767755	-0.404177461	-0.641020969	-0.748177892	2.9206808	3.245799599	-0.164231898	-0.788027412	-0.217194063	-0.954825959	-0.636308008	-0.132884624
ENSG00000167461	RAB8A	4	2.506389883	-0.403586584	-0.448942247	-0.765572139	-0.576493902	0.044731991	1.686570334	0.169094049	-0.900897594	0.022795367	-0.871622288	-0.32424653	-0.084679465	-0.468576442	-0.897931847	0.124349123	-0.742947924	-1.040162307	0.696716785	-0.249105458	-0.440184058	0.19681643	-0.479652394	-0.963609349	-0.575427339	-0.551058904	-1.016754015	1.289270246	-0.677167068	-1.118364782	0.139660291	1.544543147	0.027381797	1.770787265	0.070519539	-0.901048575	2.168313431	2.040091537
ENSG00000167470	MIDN	4	2.959098428	1.219651959	-0.004501064	-0.105282148	1.781052577	-0.227914166	0.306375492	-0.111771119	-0.144932578	-0.230072115	0.315181011	0.002626789	0.154690844	-0.111048002	-0.092736958	-0.482829064	-0.211347629	0.978406304	0.058037977	-0.600007461	-0.366427761	-0.601423603	-0.411320864	-0.887376522	-0.493489683	-0.544847715	-0.377223325	-0.532394428	-0.866778866	1.798050161	1.127876	2.272552406	-1.400275143	0.439657659	-0.173300403	-1.381338701	-1.548134811	-1.506483479
ENSG00000167522	ANKRD11	4	2.550338061	1.057833998	0.019209751	0.113191112	-0.102454657	-0.39117864	1.928646732	-0.603110375	0.709507468	-0.399517335	-0.203461562	-0.500804124	0.024754194	-0.383166135	-0.726048662	-0.506076133	-0.604560355	-0.951719322	-0.843233901	-0.982407356	-0.283972313	-0.393958205	-0.958706763	-0.204073756	-0.844725006	-0.519093132	-0.514275616	-0.054040668	-1.128847316	1.272510549	-1.039877815	-1.187389327	0.086017233	2.322194466	1.128063838	2.027859201	-0.190341111	1.276912982
ENSG00000167553	TUBA1C	4	2.26304917	0.660951314	0.110499209	-0.273771803	-0.262500029	-0.297129858	-0.229793273	-0.304936957	-0.298832991	-0.322004136	-0.316665129	-0.319002592	-0.34591285	-0.383905843	-0.36025131	-0.415837568	-0.449120843	-0.441514269	-0.438007298	-0.448274433	-0.425999164	-0.402896767	-0.468592791	-0.555919836	-0.358506284	-0.337972013	-0.33692387	0.260103928	-0.548787464	3.158424234	2.954806412	2.678511387	-0.733522587	-0.093160372	-0.015894083	-0.690414153	-0.782434885	-0.427860203
ENSG00000167670	CHAF1A	4	2.559011514	1.864769916	-0.296747119	2.358655923	1.033392396	0.77008344	-0.603430649	0.444797056	-0.546383591	-0.565920407	-0.59702575	-0.488280323	-0.59804105	-0.523292355	0.217550192	-0.103597236	-0.389932727	-0.778826018	-0.760740822	-0.817956575	0.829483912	-0.11411471	-0.593631926	-0.352305763	0.27579409	-0.728737849	-0.568141919	1.382826623	-0.977155728	-0.6771932	-0.855300203	-1.11148227	-1.295526265	-1.268232205	1.160703586	0.50584839	0.624809006	1.584270617
ENSG00000167863	ATP5H	4	2.36670664	-0.078360048	0.28111088	0.447168746	1.041585148	0.397229159	-1.015107854	-0.503639412	-0.26314066	-0.879856879	0.23592137	-0.109342039	-0.743804097	-0.541238631	-0.593843973	-0.685481609	-0.32881494	-0.723337768	-0.743983457	-0.356534808	-0.732035737	-0.093406318	-0.024199834	0.149384389	-0.794046991	-0.906312673	0.789062076	1.186148698	1.804892392	-1.030998339	1.632605838	-1.359212318	2.806606377	-0.002492005	0.828896555	-0.086801869	-1.758216944	0.386890934
ENSG00000167900	TK1	4	2.548555038	-0.060035588	-0.270798102	1.524236329	0.397097194	2.689396986	-0.387848547	-0.377747657	-0.348736751	0.495547634	-0.39967528	-0.368429658	-0.420269491	-0.481091633	-0.394470385	0.333259906	-0.477207012	-0.517324804	-0.501569472	2.249104414	-0.513328617	-0.03189982	-0.512014642	-0.618984822	-0.491346735	-0.512359556	0.46680422	0.825438173	-0.644075696	-0.718990392	-0.687601574	-0.736170758	-0.637348433	-0.843639907	-0.076913242	-0.878592261	-1.067184094	2.446215035
ENSG00000168000	BSCL2	4	1.943398255	-0.042621345	0.033226858	0.272337384	-0.271170758	-0.408983567	-0.651682224	-0.641949696	-0.613996769	-0.083259416	-0.341710104	-0.532000647	-0.527647989	0.003691375	-0.270724764	-0.719668207	-0.327309033	-0.315284028	-0.667026707	-0.793398684	-0.512431227	-0.262198292	-0.458075154	-0.558624732	-0.551929091	-0.413509087	-0.077204447	-0.845490315	3.34039217	-0.97074788	-0.94050376	3.06912789	0.547635559	0.391039183	1.188389791	-0.276718968	1.392222847	0.894405579
ENSG00000168003	SLC3A2	4	2.446685323	1.039646668	0.680847126	-0.184325084	0.329385733	-0.231087877	-0.272283744	-0.233728347	-0.21011241	-0.265484345	-0.242739738	0.122962575	-0.300343463	-0.045465734	-0.058811984	-0.429870606	-0.495842703	-0.478096628	-0.488026762	-0.506079554	-0.47174437	0.228842094	-0.535208449	1.253466392	-0.436802406	-0.199701847	-0.617897771	-0.216394307	-0.679577327	1.567536516	-0.748765198	-0.825969808	-1.026547148	-0.996800631	2.724860178	2.965815772	-1.35214354	-0.810196596
ENSG00000168005	C11orf84	4	2.087291235	0.945884808	1.098787285	0.161244875	-0.203512589	-0.418284927	-0.4275549	0.192115716	-0.35729565	-0.198822027	-0.234500281	-0.058065102	-0.230469213	-0.424124959	-0.448441838	0.213190755	-0.661980403	-0.473814137	-0.671362382	-0.409040604	0.519709496	-0.646035684	-0.724683112	-0.847469361	-0.613475922	-0.453902761	2.337077431	-0.564568732	-0.887833617	-1.022408117	0.444415971	3.475719495	0.095158053	-0.831728134	-0.601809082	1.485214587	0.729119237	-1.373745409
ENSG00000168038	ULK4	4	1.941405449	1.197801859	-0.313861247	-0.342832723	-0.375824673	-0.390314459	-0.394629786	-0.154458344	-0.361916899	-0.388528216	-0.402893133	-0.363571032	-0.404832111	-0.3941008	-0.443035097	-0.476525061	-0.484872352	-0.412802727	-0.304331964	-0.482150512	-0.499581408	-0.357855025	-0.409284382	0.888894468	-0.467562795	-0.158618813	-0.558714128	-0.522743647	4.01062334	-0.44568759	1.545611353	2.157255628	0.793612257	-0.741531131	-0.312282941	0.709431531	-0.839321857	-1.039971033
ENSG00000168569	TMEM223	4	2.053435685	0.407590094	0.149927949	1.512615283	0.994176401	-0.355214215	-0.361346288	-0.349342358	0.555626063	0.234319004	0.233937352	0.058123319	-0.239130222	-0.343738187	-0.436961425	-0.461981868	-0.474573096	-0.515230778	-0.457499911	-0.536153366	0.62183322	-0.536841999	-0.085163896	-0.675893358	-0.484356581	-0.127749371	-0.038100045	-0.600408895	-0.665877262	-0.754914512	-0.717608427	0.245563778	-0.925302425	-0.90306178	-0.559120733	1.668596218	4.148201841	-1.278375207
ENSG00000168734	PKIG	4	2.294019902	0.286259195	0.511022703	-0.267651011	0.098435823	-0.31939908	-0.352902672	-0.093816511	-0.297400612	-0.327596666	-0.35426342	-0.282447945	-0.398909998	-0.279039692	-0.222370775	-0.480214836	-0.434178804	-0.530624895	-0.339695486	0.012361049	-0.530966658	-0.300033404	-0.587623238	0.126207791	-0.499773007	-0.529591501	-0.654309372	3.522254064	-0.414264686	-0.474995856	1.776584128	-0.847194801	2.451629771	0.171166076	1.352650173	-1.084610748	-0.250899215	-1.447815785
ENSG00000168778	TCTN2	4	1.919931374	-0.23540588	-0.468244742	-0.40793906	0.771699383	2.193303283	0.535533465	-0.013671583	-0.486825117	0.209048698	-0.71501445	-0.553687181	-0.746855997	-0.233457341	-0.76021075	-0.803321671	-0.840703708	-0.85326169	-0.802451271	-0.848796973	-0.746309909	-0.141145963	-0.870652656	-0.970461724	-0.824781639	-0.029296005	-0.870553857	-0.555756358	0.032340674	1.376945777	1.148545975	0.611154998	-0.870052907	-0.199436366	0.531791994	1.090925245	1.274665355	3.152408578
ENSG00000168883	USP39	4	1.893365869	-0.076111106	0.236926338	-0.182118191	0.562440152	0.274064954	-0.600151904	-0.580048647	-0.568940942	-0.591313976	-0.60958956	-0.150877821	-0.589302473	-0.411457268	-0.271785802	-0.674149465	-0.354279837	-0.452830574	-0.698408663	-0.703596184	1.195753436	-0.048953472	-0.4730912	-0.622226276	0.624324763	-0.699510888	0.142658654	0.873285489	-0.68698913	-0.793329883	4.028204995	-0.878110787	1.828731976	0.27051064	-0.444117352	1.379986759	0.066901407	-1.21586403
ENSG00000169122	FAM110B	4	1.243842955	0.09565157	-0.026900043	0.029819525	-0.269902478	-0.272972086	-0.278081292	0.189576942	-0.239350307	-0.273846402	-0.288289334	-0.188856232	-0.284880212	-0.29060092	-0.322623291	-0.376253455	-0.283709525	-0.406296905	-0.391564105	-0.382203512	0.047718242	-0.302171543	-0.430781815	-0.44359662	-0.380571771	-0.12758596	-0.4482876	-0.283105659	-0.419672277	2.820861266	-0.574915777	4.584021776	-0.656563147	1.054796898	0.170180499	0.34830639	-0.950803438	-0.990390356
ENSG00000169218	RSPO1	4	2.410766706	3.573386017	0.068866368	-0.0361024	0.299892519	-0.144878758	-0.156064199	-0.011250907	-0.071271534	-0.146792872	-0.167220749	0.007868563	-0.226351906	-0.248196331	-0.321562304	-0.343888818	-0.44700786	-0.401074905	-0.450306327	-0.474927713	-0.391088493	-0.47618384	-0.485694217	-0.392526916	-0.38044375	-0.425998628	-0.627431513	1.498969474	2.479473541	0.335513267	0.937975197	0.403767163	-0.622179308	0.099063965	-1.147387395	-1.181763023	-0.839682494	-1.498265624
ENSG00000169398	PTK2	4	2.763598979	-0.439110042	0.231663294	0.808445726	0.68098995	-0.842979085	-0.73663451	-0.511679964	-0.912479322	-0.433023173	-0.217429768	-0.378754051	-0.350140816	-0.442177058	-0.724567513	-0.462513958	-0.349720232	-0.04842994	-0.024603409	0.113943415	0.027855336	-0.499356169	-0.628883346	-1.170229962	-0.650227367	-0.074986498	-0.554206539	-0.672545016	-1.225695642	-1.225059835	0.175954352	2.10287865	2.303177679	2.027406697	0.458247387	1.772595312	0.622409433	-0.513732995
ENSG00000169490	TM2D2	4	2.502887119	-0.194292857	-0.088466338	-0.301231795	-0.445874752	2.217589676	-0.702723716	-0.100380118	1.725749253	-0.604513477	0.100600551	-0.36935201	-0.644268659	-0.686805937	-0.067124799	0.718154499	-0.049109183	-0.324711467	-0.699878438	-0.418572592	-0.616744939	0.636408282	-0.872157109	1.093029373	0.875883531	1.439142669	-0.910994365	-0.785716852	-0.848231237	-0.940751985	-0.254078073	-1.008720974	-1.028090327	2.144156488	1.052232012	-1.096404004	-1.098648387	0.652010937
ENSG00000169629	RGPD8	4	2.686773803	2.667221917	0.340248213	-0.004802605	1.212682433	-0.128192805	1.110226554	-0.119094991	-0.065672065	-0.085509332	-0.159474211	-0.086375039	-0.192927522	-0.272840338	-0.157184419	-0.224520076	-0.19000956	0.161163263	-0.387625128	-0.385315616	-0.368764255	-0.37163851	-0.43429189	-0.488022167	-0.328285117	-0.3511471	-0.524803163	-0.23418497	-0.609532035	-0.573277509	1.940045374	-0.480262438	-0.889762242	-0.836659229	-1.063989766	-1.238986835	2.62481278	-1.490023401
ENSG00000169905	TOR1AIP2	4	2.307971253	-0.891675157	-0.05278833	1.059859967	1.242793918	1.60950101	1.141086076	-1.126204925	-1.343470231	-0.960112785	-1.396034442	-0.578577631	-0.70735098	-0.551729394	-0.235644819	-0.189493152	0.146451024	0.057536571	-0.596987162	-1.317249559	-0.840652966	-0.59317144	-1.185289412	-0.038482133	-0.074334408	1.086297146	-0.667637505	0.854194365	-1.726319958	1.838658126	1.265042005	0.631447035	1.051692623	0.489410939	-0.303289032	0.200771511	0.572768127	-0.178986274
ENSG00000170145	SIK2	4	2.258656822	0.687217175	-0.26513087	-0.217066301	-0.383253944	-0.375592224	-0.381159528	-0.362396581	-0.320237601	0.34137597	-0.393921188	-0.348734454	-0.402390271	-0.448560895	-0.450253941	-0.488133955	-0.505184493	-0.520871145	-0.503973039	-0.533022661	-0.32656399	-0.50329202	-0.554914905	0.613575745	-0.492839457	-0.443358238	-0.33944583	-0.478738357	-0.657641951	-0.700867655	-0.704608638	-0.757018341	2.405683282	-0.872982116	1.522864873	3.472550418	1.797339162	0.632891142
ENSG00000170633	RNF34	4	2.392253025	-0.095280089	0.436380845	-0.618266843	-0.623359392	0.93364418	-0.730398167	-0.721400917	-0.695558148	0.136259941	-0.659805443	-0.266545923	-0.330810181	-0.501907774	-0.289138593	-0.022562454	-0.501360672	-0.823137557	-0.584528744	-0.837901341	-0.371323035	0.284337869	-0.114438058	-0.96614781	1.415989404	1.131200414	-0.763598238	-0.695248219	2.634291995	-0.892522508	0.830301933	-1.0406776	1.709453843	1.641500245	1.148071089	-1.102232513	-1.139407807	0.693873242
ENSG00000170906	NDUFA3	4	2.299825198	-0.230200796	0.047371994	0.418029877	-0.490059193	0.214142885	0.749788426	-0.193910406	1.826067252	-0.863781027	-0.070738435	-0.576721541	-0.66629612	-0.85408147	-0.896923462	-0.387941959	-0.739381947	-1.033305795	0.154855215	-0.7738273	-1.028242041	-0.57060148	-0.108243436	-0.836285497	-1.000381137	0.285869148	-0.52256519	0.814750952	-0.321934589	-1.114843459	-0.971596041	1.122908811	-0.593947595	0.283548412	2.777672998	0.975564059	2.113003674	0.762411013
ENSG00000170919	TPT1-AS1	4	2.155562197	0.664801556	-0.015022925	-0.098260068	-0.080588758	1.903878097	-0.183684283	-0.147885571	-0.125396554	-0.177309617	0.035562999	-0.147036615	-0.209496468	-0.293820527	-0.21929077	-0.159261658	-0.285555237	-0.376640826	-0.385949243	-0.264755397	-0.323302738	-0.392390585	-0.430184617	-0.556049341	-0.285371097	-0.086796734	-0.480410206	2.519428832	-0.565535797	-0.498242531	3.734253516	-0.658251121	0.595105998	-0.788485261	-0.96588025	0.121901056	-1.196087958	-1.333551495
ENSG00000171848	RRM2	4	2.266590426	-0.347534844	0.265964703	1.482524257	0.997138543	2.586667725	-0.647411485	-0.449995076	0.879497181	0.043138867	-0.655304673	-0.556270301	-0.187369654	-0.529862457	-0.607001465	-0.713576015	-0.569267785	-0.733824227	0.163417221	-0.745573158	-0.701936994	-0.732163718	-0.757803236	-0.824042945	-0.716486406	-0.618494999	1.217776556	1.858427466	0.096967433	1.735491896	-0.847467322	-0.879882503	-0.964097046	-0.915729671	0.190710683	-0.703612327	0.188609475	1.431785876
ENSG00000171877	FRMD5	4	2.395824961	0.175780019	-0.138895682	-0.333675289	1.883581551	-0.374762891	-0.277492263	-0.370783146	-0.347413075	0.026140383	-0.388446106	-0.296634362	-0.388765035	-0.344941339	-0.43800958	-0.169476325	-0.374277807	-0.43780465	-0.486049274	-0.497397297	-0.47898772	-0.477682609	-0.512158902	-0.278976552	0.041497672	-0.479217763	-0.55406303	-0.410171881	-0.514153631	3.723767319	-0.37361881	1.020484895	-0.761149299	1.66232872	-0.713618831	-0.759986815	-0.841645956	1.890850399
ENSG00000171928	TVP23B	4	2.112294787	-0.622766622	-0.004990187	0.23251171	0.236138203	1.483020408	-0.980776356	-0.657222775	0.325637809	-0.660588526	-0.085362199	-0.721698385	-0.117781588	-0.679334745	0.294903175	0.946236658	-0.213117459	0.570954994	-0.030234395	-1.053165786	-0.855579755	-0.366645715	-0.707803566	-0.944488326	0.403173342	-1.016081298	0.594466917	0.44004153	3.305565837	1.591717738	-1.234449916	-1.145852033	-1.317012325	-0.472010995	0.687334153	0.809220857	-0.795498115	0.649242947
ENSG00000172081	MOB3A	4	1.011120965	0.494615925	0.026387345	-0.047758516	0.450919685	-0.135816158	-0.143821734	-0.086274642	-0.083135924	-0.137186116	-0.062070329	-0.077591314	-0.194128729	-0.261987579	-0.192395418	-0.297647693	-0.194811344	-0.208609294	0.024716317	-0.372036774	0.325372956	-0.097042781	-0.400470846	-0.55447085	0.383785596	-0.337019026	-0.372465117	-0.333112985	-0.541394584	-0.525888581	-0.608930922	5.370280081	0.998810269	0.024971107	-0.384727039	-0.02281199	-1.197904978	-1.239468983
ENSG00000172361	CCDC11	4	1.875206575	0.38323781	0.544767715	0.33197419	-0.457782406	-0.449246898	-0.453902005	-0.444788902	-0.344516426	-0.450043505	-0.45473626	-0.408486916	-0.234592976	0.086708514	-0.292585567	-0.529822772	-0.47170427	0.472743525	-0.234174918	-0.586605206	0.047079463	-0.582702188	-0.603139141	-0.692687262	-0.54728329	-0.566242117	-0.450629688	-0.125985324	-0.685083061	1.706573759	-0.724355163	-0.76817673	2.702376838	0.799109505	-0.703901892	3.628889242	0.834563904	-1.150056156
ENSG00000172530	BANP	4	2.573363003	2.408130006	1.278671035	0.28643638	0.183299169	0.097933557	0.081365138	0.131536486	0.206940978	0.148490004	0.274366894	0.158438391	0.080228943	0.102763185	0.455173853	-0.06518942	-0.106750753	0.230227232	-0.163678447	-0.37043526	-0.321512427	-0.266395411	-0.271353813	-0.762547377	-0.228327678	-0.318401073	-0.316530593	-0.261423255	-0.74130072	-0.708096643	-0.881048808	-1.036989386	2.343016975	-1.304692675	1.048911698	0.423748565	-2.099773536	-2.288594219
ENSG00000172687	ZNF738	4	2.011978814	-0.335533514	-0.522901833	-0.426155524	0.10698983	-0.786389992	-0.097068537	-0.146629908	0.169884596	-0.670981679	-0.205290661	-0.3889483	-0.321215517	-0.467649261	-0.639890371	0.233542025	-0.185038537	-0.170178157	-0.321546573	-0.631763601	-0.897731931	-0.887071207	-0.932335462	-0.388267885	0.706342742	-0.399782423	-0.477682197	1.001043397	0.195366116	1.616917721	4.151296884	-0.659402125	-1.268166751	0.173383512	0.209520179	-0.051585969	1.784764366	-0.081822268
ENSG00000172775	FAM192A	4	2.564146424	0.123715447	-0.087314624	0.456828289	-0.279759971	1.440712796	0.69865534	-0.772410412	-0.781803319	-0.712304047	0.193094091	-0.458520684	-0.190165838	-0.360813531	-0.404505261	-0.659884839	-0.307787272	0.678627542	0.284973382	-0.31237422	-0.9187575	-0.773569889	0.017728413	-0.932474779	-0.900466737	-0.91795116	-0.100408271	0.579117463	1.888835676	-0.727919551	-0.528565927	-1.104181566	2.265626802	0.460730878	1.204849727	-1.235079486	-1.379612309	1.988988925
ENSG00000172992	DCAKD	4	2.124935227	0.9065097	-0.002064362	-0.501999368	-0.247261837	-0.652197956	1.141134907	-0.668934317	-0.646903735	-0.64273356	-0.339703007	-0.453419766	-0.159767254	-0.459484979	-0.661873608	-0.751885308	-0.716964989	-0.678957483	-0.290011493	-0.772037179	-0.771889715	-0.7281389	-0.737011997	-0.300102849	-0.755197449	-0.771153845	-0.832398818	0.687159413	3.299255804	0.070127833	0.865911304	-0.941108177	0.165550316	0.230874745	0.228065112	1.823404173	2.075100153	0.865173264
ENSG00000173163	COMMD1	4	2.164037638	-0.321111951	-0.466687308	-0.099854589	0.430427857	-0.452080687	2.991563325	-0.316823477	-0.499742414	-0.479743745	-0.508825136	-0.428518885	-0.440209645	-0.421657301	-0.531332599	-0.590179154	-0.570746568	-0.336995897	-0.588880269	-0.458955138	-0.318680241	-0.484683005	-0.616472127	-0.507878148	-0.592864239	-0.590118209	-0.447281288	-0.557362162	0.811331001	1.013766617	-0.713679008	-0.665975674	2.343330319	1.730519985	-0.723691332	-0.897309651	1.419489903	1.723873198
ENSG00000173272	MZT2A	4	2.18963267	0.408079233	0.037691629	0.134210425	0.504686383	-0.285811189	-0.230800862	-0.278075277	-0.272205505	-0.321978534	-0.227694255	-0.189630166	-0.271017744	-0.347664484	-0.219730516	-0.469742961	-0.446092763	0.041697755	-0.380082547	-0.496925766	-0.486640233	-0.365121689	-0.358415191	-0.348108349	-0.14743255	-0.477751585	-0.638757853	-0.256688795	-0.500591399	-0.801242615	-0.756392686	2.057686705	-0.460789025	2.020722986	0.803022606	-1.182611191	-0.968444414	3.989009751
ENSG00000173465	SSSCA1	4	1.39638339	-0.231686663	0.613559483	-0.406772055	-0.043751644	-0.449461916	-0.453852554	-0.445258372	0.636892526	-0.450213128	-0.193906707	0.127470582	-0.367920863	-0.207340876	-0.518803379	-0.097328468	-0.307931272	-0.564015367	-0.569330136	-0.578992617	-0.560615275	-0.579485596	-0.328810492	0.121692223	-0.54191234	-0.559790765	0.550868097	-0.108173448	-0.277060739	-0.735599324	4.358503596	-0.280798572	-0.525789847	-0.49307024	0.386635887	2.659474964	1.136527027	-1.110335121
ENSG00000173486	FKBP2	4	2.145270448	-0.300661039	1.009128124	1.046798407	0.50737404	1.12953714	2.93768864	-0.618431552	-0.594381788	-0.623259103	-0.584385253	-0.296487163	-0.52671894	-0.614062412	-0.653251667	-0.708988274	-0.065926647	-0.734138886	0.362132171	-0.748732412	-0.730826874	-0.133603948	-0.763923841	-0.789985907	0.186990922	0.527338174	-0.692373766	-0.651363457	1.020184734	-0.901318523	1.760346298	-0.915560883	-0.641483846	0.288948318	1.591998737	-1.122580932	-1.189967779	1.08867874
